prod_id,title,main_cat,sub_cat,category_id,desc,homepage_rank,is_original,is_active,format_id,photographer_id,year_taken
1921,Photograph of Michael Jordan Profile - 11x14 photo w/ 14x18 mat,Chicago Bulls,Michael Jordan,39,"Free Return Shipping.  This Michael Jordan photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This photograph features a profile view of the great Michael Jordan.  Here he is wearing his signature #23 white home jersey.  Jordan was not only a role model to young kids, but an inspiration to many adults all around the world.  View another photo of Michael Jordan",0,TRUE,TRUE,1,1,2001
1929,Photograph of Michael Jordan's Fade Away Jump Shot - 11x14 photo w/ 14x18 mat,Chicago Bulls,Michael Jordan,39,"Free Return Shipping.  This Michael Jordan photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This photograph captures the essence of Michael Jordan and his unstoppable fade away jump shot.  This was take at the 1993 NBA Finals between the Chicago Bulls and Phoenix Suns.  Kevin Johnson attempts to guard Michael Jordan, but he is no match against Jordan's size and jump shot.",0,TRUE,TRUE,1,1,2001
1935,Photo of Michael Jordan and Barkley - 11x14 photo w/ 14x18 mat,Chicago Bulls,Michael Jordan,39,"Free Return Shipping.  This Michael Jordan photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This photograph captures the two great basketball players, Michael Jordan & Charles Barkley, as they walk off the court for a timeout.    The photo was taken during the 1993 NBA Finals between the Chicago Bulls and Phoenix Suns.  The Chicago Bulls would go on to win their 3rd straight NBA Finals.",0,TRUE,TRUE,1,1,2001
2008,Picture of Art Work of Barack Obama - President Elect - 11x14 photo w/ 14x18 mat,Other Sports Stadiums,Chicago Marathon,28,"Free Return Shipping.  This Chicago Marathon picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This photograph was taken the day after Barack Obama was named President Elect in the downtopp Loop area.  The previous night, Chicago held an election rally which drew over 100,000 people to Grant Park to celebrate this historic night in politics.  Change is upon us!",0,TRUE,TRUE,1,1,2001
2009,Photo of Framed Print of Barack Obama - President Elect - 11x14 photo w/ 14x18 mat,Other Sports Stadiums,Chicago Marathon,28,"Free Return Shipping.  This Chicago Marathon photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This photograph was taken the day after Barack Obama was named President Elect in the downtopp Loop area.  The previous night, Chicago held an election rally which drew over 100,000 people to Grant Park to celebrate this historic night in politics.  Change is upon us!",0,TRUE,TRUE,1,1,2001
2010,Photograph of Obama Banners in Chicago - 11x14 photo w/ 14x18 mat,Other Sports Stadiums,Chicago Marathon,28,"Free Return Shipping.  This Chicago Marathon photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This photograph was taken the day after Barack Obama was named President Elect in the downtopp Loop area.  The previous night, Chicago held an election rally which drew over 100,000 people to Grant Park to celebrate this historic night in politics.  Change is upon us!",0,TRUE,TRUE,1,1,2001
2011,Photo of Obama Rally in Chicago - Banners on Streets - 11x14 photo w/ 14x18 mat,Other Sports Stadiums,Chicago Marathon,28,"Free Return Shipping.  This Chicago Marathon photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This photograph was taken the day after Barack Obama was named President Elect in the downtopp Loop area.  The previous night, Chicago held an election rally which drew over 100,000 people to Grant Park to celebrate this historic night in politics.  Change is upon us!",0,TRUE,TRUE,1,1,2001
2020,Picture of University of Chicago Campus Aerial - 11x14 photo w/ 14x18 mat,Chicago Landmarks,Other Famous Chicago Landmarks,45,"Free Return Shipping.  This Other Famous Chicago Landmarks picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  **Click on the thumbnail and then right arrow to view the image in a creme/olive green matte.  This aerial photograph features the prestigious campus of the University of Chicago located in Hyde Park.  Did you know that our soon to be president, Barack Obama, taught constitutional law at the University of Chicago for 12 years, from 1992 until his election to the United States Senate in 2004.   His wife, incoming First Lady Michelle Obama, also worked for the University, founding the University of Chicago Community Service Center, and later serving as the Vice President of External Affairs for the University of Chicago Hospitals.",0,TRUE,TRUE,1,1,2001
2029,Photo of The Wrigley Building & Chicago River - 11x14 photo w/ 14x18 mat,Chicago Cityscape,Chicago Aerial Views,20,Free Return Shipping.  This Chicago Aerial Views photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This aerial photo captures part of the downtown area at night.  It focuses on the both the Wrigley Building and the Tribune Tower which sit near the Chicago River.    Also featured is the old Sun-Times Building which has since relocated so that Trump Towers could begin construction.  In the background stands the John Hancock building.,0,TRUE,TRUE,1,1,2001
2035,Picture of Chicago Stadium - Home to Chicago Blackhawks - 11x14 photo w/ 14x18 mat,Chicago Blackhawks,Old Chicago Stadium,44,Free Return Shipping.  This Old Chicago Stadium picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The photo comes with the option to include a black plate with the following in gold writing:  REMEMBER THE ROAR CHICAGO BLACKHAWKS 1929-1994,0,TRUE,TRUE,1,1,2001
2042,Print of Aerial of University of Chicago Campus - 11x14 photo w/ 14x18 mat,Chicago Landmarks,Other Famous Chicago Landmarks,45,"Free Return Shipping.  This Other Famous Chicago Landmarks print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  **Click on the thumbnail and then right arrow to view the image in a creme/dark toupe matte.  This aerial photograph features the prestigious campus of the University of Chicago located in Hyde Park.  Did you know that our soon to be president, Barack Obama, taught constitutional law at the University of Chicago for 12 years, from 1992 until his election to the United States Senate in 2004.   His wife, incoming First Lady Michelle Obama, also worked for the University, founding the University of Chicago Community Service Center, and later serving as the Vice President of External Affairs for the University of Chicago Hospitals.",0,TRUE,TRUE,1,1,2001
2068,Print of Roenick & Chelios - 11x14 photo w/ 14x18 mat,Chicago Blackhawks,Chicago Blackhawks Players,22,Free Return Shipping.  This Chicago Blackhawks Players print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
2080,Photo of Michael Jordan at Spring Training - 11x14 photo w/ 14x18 mat,Other Sports Stadiums,Chicago Marathon,28,"Free Return Shipping.  This Chicago Marathon photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This photograph captures Michael Jordan at spring training during the time he played for the Chicago White Sox minor league team.  As we all know, this new sports career didnt last long and he ended up going back to play for the Bulls.",0,TRUE,TRUE,1,1,2001
2095,Photo of Blackhawk Legends - 11x14 photo w/ 14x18 mat,Chicago Blackhawks,Chicago Blackhawks Players,22,"Free Return Shipping.  This Chicago Blackhawks Players photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This photograph features the Chicago Blackhawks legends.  On this night four players had their numbers retired.    They were Glenn Hall (No. 1), Bobby Hull (No. 9), Stan Mikita (No. 21) and Tony Esposito (No. 35).",0,TRUE,TRUE,1,1,2001
2130,Photograph of Aerial of Wrigley Field at Night w/ Chicago Skyline - 11x14 photo w/ 14x18 mat,Chicago Cubs,Wrigley Field Aerials,61,"Free Return Shipping.  This Wrigley Field Aerials photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  Featured in this aerial photo is a 'birds-eye view' of Wrigley Field with the lovely city of Chicago standing in the background.      Opened in 1914, Wrigley Field is the second oldest baseball stadium behind Fenway Park.",0,TRUE,TRUE,1,1,2001
2159,Photograph of Ohio State Football Stadium - Buckeye Football - The Horseshoe - 11x14 photo w/ 14x18 mat,College Football,Big Ten College Stadiums,5,"Free Return Shipping.  This Big Ten College Stadiums photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This aerial photo features Ohio Stadium (aka The Horseshoe), home to the Ohio State University Buckeyes Big Ten college football team.",0,TRUE,TRUE,1,1,2001
2169,Photo of Aerial of Chicago Stadium and United Center - 11x14 photo w/ 14x18 mat,Chicago Blackhawks,Old Chicago Stadium,44,Free Return Shipping.  This Old Chicago Stadium photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
2172,Photograph of The Chicago Theatre - 11x14 photo w/ 14x18 mat,Chicago Landmarks,Chicago Theatre,31,"Free Return Shipping.  This Chicago Theatre photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This photograph features the famous landmark building, the Chicago Theatre located on State Street.  The theater is host to stage plays, magic shows, comedy performances, speeches, and concerts. Although it now emphasizes live performances of popular music, it once served as a motion picture theatre.    For several decades, it was the city's premier movie theater.",0,TRUE,TRUE,1,1,2001
2185,Photo of Inaugural Game Faceoff at United Center - 11x14 photo w/ 14x18 mat,Chicago Blackhawks,Old Chicago Stadium,44,Free Return Shipping.  This Old Chicago Stadium photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  this is a photo on the opening face off between the Blackhawks and Oilers.  This was the first game the Blackhawks played in the new United Center.     There is also an option to include a plate.,0,TRUE,TRUE,1,1,2001
2187,Photograph of Old Chicago Stadium - Inside View - 11x14 photo w/ 14x18 mat,Chicago Blackhawks,Old Chicago Stadium,44,Free Return Shipping.  This Old Chicago Stadium photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The photo comes with the option to include a black plate with the following in gold writing:  REMEMBER THE ROAR CHICAGO BLACKHAWKS 1929-1994,0,TRUE,TRUE,1,1,2001
2191,Photograph of Michael Jordan Statue - 11x14 photo w/ 14x18 mat,Chicago Bulls,Michael Jordan,39,"Free Return Shipping.  This Michael Jordan photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This photograph features the statue of Michael Jordan located right outside the United Center.  The statue was built as a tribute to Michael Jordan for his amazing accomplishments as a Chicago Bulls basketball player.  At the base of the statue are the inscribed words, 'The best there ever was. The best there ever will be.'  The statue itself measures 12 feet tall (17 feet from top to bottom) and weights 2,000 pounds.",0,TRUE,TRUE,1,1,2001
2199,Photo of Michael Jordan in his # 45 Jersey - 11x14 photo w/ 14x18 mat,Chicago Bulls,Michael Jordan,39,"Free Return Shipping.  This Michael Jordan photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This photograph captures Michael Jordan standing near the paint of the Indiana Pacers home court.  Notice however that he is not wearing his signature #23 jersey.  When Jordan's attempt at baseball failed, he returned to professional basketball.  On March 18, 1995, Jordan announced his return to the NBA through a two-word press release: 'I'm back.' The next day, Jordan donned jersey number 45 (his number with the Barons) in his first game back against the Indiana Pacers.",0,TRUE,TRUE,1,1,2001
2204,Photograph of Michael Jordan #45 Jersey at Free Throw Line - 11x14 photo w/ 14x18 mat,Chicago Bulls,Michael Jordan,39,Free Return Shipping.  This Michael Jordan photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This photograph captures Michael Jordan wearing #45 at the free throw line.  Click here to view similar photograph,0,TRUE,TRUE,1,1,2001
2209,Photograph of Hawks Action - 11x14 photo w/ 14x18 mat,Chicago Blackhawks,Chicago Blackhawks Players,22,Free Return Shipping.  This Chicago Blackhawks Players photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This photo is an action shot against the Red Wings.,0,TRUE,TRUE,1,1,2001
2210,Photo of Chicago Stadium - View from Inside - 11x14 photo w/ 14x18 mat,Chicago Blackhawks,Old Chicago Stadium,44,Free Return Shipping.  This Old Chicago Stadium photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The photo comes with the option to include a black plate with the following in gold writing:  REMEMBER THE ROAR CHICAGO BLACKHAWKS 1929-1994,0,TRUE,TRUE,1,1,2001
2222,Photograph of Wrigley Field Ballpark at Twilight / Dusk - 11x14 photo w/ 14x18 mat,Chicago Cubs,Wrigley Field Aerials,61,"Free Return Shipping.  This Wrigley Field Aerials photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This is a great aerial photograph of Wrigley Field which reveals the wonderful baseball park known as 'The Friendly Confines'  This photo would make a great collector's piece for any die hard Cubs fan.  Opened in 1914, Wrigley Field is the second oldest baseball stadium behind Fenway Park.   The picture was taken from a small airplane during a summer day just around the time the sun was going down making for a great scene of the ballpark.",0,TRUE,TRUE,1,1,2001
